,cost_rank,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,salty,vanilla,tart,fruity,floral
1104,2.0,40.0,0.0,80.0,40.0,40.0,50.0,60.0,30.0,10.0,30.0,30.0,50.0,50.0
1105,2.0,30.0,0.0,80.0,20.0,10.0,60.0,60.0,70.0,10.0,80.0,50.0,30.0,20.0
1106,2.0,30.0,0.0,80.0,30.0,30.0,70.0,70.0,60.0,0.0,70.0,30.0,50.0,0.0
1107,5.0,40.0,40.0,40.0,30.0,40.0,60.0,60.0,70.0,20.0,60.0,60.0,70.0,90.0
1108,2.0,10.0,10.0,50.0,30.0,20.0,50.0,60.0,70.0,20.0,70.0,50.0,70.0,40.0
1109,3.0,8.0,0.0,35.0,0.0,20.0,85.0,80.0,50.0,0.0,30.0,15.0,20.0,0.0
1110,4.0,0.0,0.0,20.0,65.0,5.0,60.0,60.0,50.0,10.0,20.0,15.0,25.0,15.0
1111,4.0,5.0,0.0,25.0,10.0,15.0,75.0,75.0,35.0,3.0,30.0,15.0,25.0,0.0
1112,5.0,3.0,0.0,60.0,5.0,15.0,55.0,55.0,35.0,8.0,20.0,15.0,60.0,0.0
1113,4.0,20.0,0.0,70.0,45.0,10.0,60.0,60.0,35.0,0.0,25.0,25.0,35.0,0.0
1114,4.0,3.0,0.0,50.0,10.0,20.0,85.0,80.0,40.0,0.0,20.0,15.0,30.0,5.0
1115,5.0,10.0,0.0,30.0,5.0,15.0,80.0,75.0,35.0,0.0,20.0,15.0,25.0,0.0
1116,3.0,5.0,0.0,65.0,5.0,10.0,40.0,40.0,50.0,0.0,25.0,10.0,20.0,0.0
1117,1.0,3.0,0.0,20.0,0.0,10.0,60.0,65.0,70.0,0.0,30.0,15.0,66.0,0.0
1118,4.0,5.0,0.0,30.0,5.0,20.0,50.0,50.0,60.0,0.0,20.0,10.0,15.0,0.0
1119,4.0,0.0,0.0,60.0,10.0,15.0,50.0,50.0,60.0,0.0,15.0,25.0,60.0,3.0
1120,5.0,5.0,0.0,30.0,5.0,20.0,80.0,80.0,60.0,10.0,40.0,20.0,25.0,0.0
1121,3.0,0.0,0.0,25.0,5.0,20.0,45.0,45.0,40.0,0.0,35.0,15.0,60.0,0.0
1122,4.0,10.0,0.0,30.0,10.0,20.0,80.0,80.0,70.0,0.0,30.0,20.0,25.0,0.0
1123,4.0,50.0,30.0,20.0,50.0,10.0,40.0,45.0,40.0,10.0,15.0,5.0,35.0,0.0
1124,3.0,3.0,0.0,25.0,10.0,10.0,70.0,75.0,60.0,0.0,20.0,5.0,30.0,0.0
1125,3.0,10.0,0.0,30.0,5.0,15.0,85.0,80.0,70.0,0.0,20.0,15.0,25.0,0.0
1126,3.0,5.0,0.0,30.0,10.0,25.0,90.0,80.0,60.0,5.0,30.0,20.0,25.0,0.0
1127,3.0,10.0,0.0,25.0,15.0,20.0,45.0,45.0,60.0,0.0,30.0,15.0,25.0,0.0
1128,4.0,35.0,0.0,40.0,0.0,15.0,50.0,50.0,65.0,0.0,35.0,40.0,45.0,0.0
1129,3.0,40.0,25.0,30.0,10.0,15.0,45.0,45.0,60.0,0.0,25.0,15.0,30.0,10.0
1130,2.0,5.0,0.0,45.0,10.0,20.0,50.0,50.0,40.0,0.0,20.0,45.0,80.0,5.0
1131,4.0,5.0,0.0,50.0,25.0,10.0,45.0,45.0,40.0,0.0,10.0,20.0,30.0,5.0
1132,2.0,5.0,0.0,40.0,0.0,5.0,45.0,45.0,60.0,0.0,20.0,5.0,50.0,0.0
1133,4.0,5.0,0.0,70.0,15.0,10.0,60.0,60.0,60.0,0.0,20.0,15.0,70.0,10.0
1134,2.0,10.0,0.0,50.0,5.0,10.0,45.0,45.0,50.0,0.0,20.0,10.0,15.0,0.0
1135,3.0,10.0,0.0,60.0,30.0,20.0,70.0,90.0,50.0,0.0,60.0,40.0,80.0,30.0
1136,3.0,5.0,0.0,50.0,0.0,10.0,80.0,75.0,50.0,10.0,30.0,10.0,20.0,0.0
1137,2.0,5.0,0.0,35.0,10.0,10.0,55.0,55.0,60.0,0.0,25.0,10.0,40.0,0.0
1138,5.0,15.0,0.0,55.0,5.0,5.0,50.0,50.0,60.0,0.0,15.0,30.0,15.0,0.0
1139,4.0,0.0,0.0,55.0,0.0,10.0,45.0,45.0,70.0,0.0,20.0,15.0,60.0,5.0
1140,5.0,0.0,0.0,30.0,10.0,70.0,70.0,100.0,60.0,0.0,90.0,40.0,80.0,20.0
1141,4.0,0.0,0.0,60.0,60.0,5.0,55.0,55.0,65.0,5.0,25.0,15.0,50.0,5.0
1142,4.0,4.0,0.0,30.0,0.0,10.0,55.0,55.0,70.0,10.0,25.0,15.0,60.0,0.0
1143,4.0,50.0,30.0,50.0,25.0,10.0,45.0,45.0,40.0,5.0,15.0,10.0,15.0,5.0
1144,4.0,3.0,0.0,60.0,0.0,5.0,40.0,45.0,60.0,0.0,20.0,10.0,65.0,3.0
1145,4.0,10.0,0.0,30.0,5.0,10.0,50.0,80.0,75.0,0.0,20.0,10.0,80.0,0.0
1146,3.0,10.0,0.0,85.0,10.0,10.0,60.0,60.0,60.0,5.0,30.0,15.0,25.0,0.0
1147,4.0,10.0,0.0,60.0,30.0,20.0,80.0,60.0,40.0,10.0,70.0,40.0,80.0,30.0
1148,4.0,10.0,0.0,55.0,5.0,10.0,50.0,50.0,60.0,5.0,15.0,25.0,30.0,0.0
1149,4.0,10.0,0.0,60.0,10.0,10.0,55.0,55.0,35.0,0.0,20.0,15.0,25.0,0.0
1150,2.0,5.0,0.0,50.0,30.0,10.0,45.0,45.0,60.0,0.0,15.0,20.0,35.0,10.0
1151,2.0,5.0,0.0,40.0,15.0,10.0,85.0,80.0,65.0,0.0,20.0,5.0,25.0,5.0
1152,4.0,10.0,0.0,20.0,10.0,10.0,65.0,65.0,70.0,0.0,15.0,25.0,30.0,0.0
1153,2.0,5.0,0.0,55.0,20.0,10.0,50.0,75.0,65.0,5.0,20.0,15.0,45.0,0.0
1154,3.0,10.0,0.0,40.0,50.0,30.0,70.0,70.0,70.0,10.0,60.0,50.0,70.0,40.0
1155,3.0,0.0,0.0,25.0,20.0,25.0,35.0,30.0,40.0,0.0,40.0,30.0,25.0,25.0
1156,5.0,10.0,5.0,25.0,30.0,30.0,40.0,20.0,30.0,0.0,30.0,10.0,20.0,15.0
1157,2.0,5.0,0.0,25.0,5.0,10.0,55.0,55.0,60.0,0.0,20.0,25.0,60.0,5.0
1158,4.0,10.0,0.0,30.0,15.0,10.0,80.0,75.0,70.0,5.0,20.0,20.0,50.0,0.0
1159,5.0,10.0,0.0,30.0,20.0,15.0,85.0,85.0,70.0,3.0,30.0,15.0,20.0,5.0
1160,5.0,20.0,8.0,30.0,10.0,30.0,85.0,80.0,60.0,5.0,20.0,20.0,40.0,0.0
1161,4.0,10.0,0.0,30.0,10.0,30.0,70.0,80.0,60.0,0.0,80.0,30.0,90.0,20.0
1162,4.0,5.0,0.0,45.0,30.0,60.0,60.0,70.0,65.0,5.0,55.0,20.0,35.0,25.0
1163,2.0,30.0,0.0,70.0,50.0,10.0,70.0,50.0,40.0,10.0,80.0,40.0,10.0,10.0
1164,4.0,10.0,5.0,65.0,25.0,60.0,65.0,70.0,65.0,5.0,70.0,20.0,30.0,15.0
1165,2.0,25.0,20.0,20.0,40.0,35.0,40.0,45.0,20.0,35.0,10.0,15.0,20.0,5.0
1166,4.0,10.0,0.0,30.0,5.0,20.0,85.0,85.0,75.0,15.0,35.0,15.0,40.0,0.0
1167,2.0,15.0,0.0,55.0,15.0,15.0,45.0,45.0,55.0,0.0,50.0,35.0,30.0,0.0
1168,3.0,20.0,0.0,60.0,30.0,10.0,90.0,30.0,40.0,0.0,90.0,30.0,70.0,0.0
1169,4.0,0.0,0.0,50.0,40.0,0.0,55.0,80.0,25.0,0.0,5.0,0.0,15.0,0.0
1170,3.0,20.0,20.0,20.0,10.0,35.0,40.0,40.0,45.0,5.0,40.0,20.0,30.0,10.0
1171,5.0,25.0,0.0,55.0,25.0,25.0,60.0,60.0,60.0,10.0,25.0,35.0,65.0,0.0
1172,5.0,5.0,0.0,50.0,30.0,20.0,50.0,35.0,15.0,0.0,25.0,25.0,35.0,10.0
1173,4.0,0.0,0.0,25.0,20.0,25.0,40.0,30.0,10.0,0.0,15.0,30.0,30.0,25.0
1174,3.0,30.0,0.0,40.0,30.0,50.0,80.0,50.0,50.0,0.0,70.0,40.0,60.0,40.0
1175,5.0,10.0,0.0,50.0,10.0,15.0,45.0,45.0,60.0,10.0,10.0,25.0,65.0,0.0
1176,4.0,40.0,40.0,50.0,60.0,10.0,40.0,40.0,40.0,30.0,10.0,35.0,30.0,0.0
1177,3.0,20.0,0.0,70.0,50.0,0.0,60.0,50.0,50.0,0.0,80.0,50.0,30.0,10.0
1178,2.0,20.0,0.0,60.0,40.0,30.0,80.0,90.0,60.0,20.0,80.0,40.0,30.0,0.0
1179,3.0,45.0,0.0,85.0,0.0,65.0,85.0,80.0,75.0,0.0,65.0,50.0,45.0,0.0
1180,2.0,45.0,0.0,65.0,20.0,70.0,80.0,85.0,85.0,0.0,85.0,60.0,70.0,30.0
1181,4.0,10.0,0.0,65.0,25.0,60.0,70.0,75.0,65.0,5.0,65.0,15.0,30.0,15.0
1182,4.0,5.0,0.0,45.0,40.0,75.0,70.0,70.0,65.0,5.0,50.0,25.0,30.0,20.0
1183,5.0,20.0,0.0,80.0,50.0,20.0,60.0,30.0,59.0,9.0,90.0,30.0,10.0,0.0
1184,4.0,30.0,0.0,75.0,65.0,30.0,65.0,50.0,60.0,20.0,50.0,60.0,50.0,25.0
1185,3.0,30.0,0.0,60.0,30.0,15.0,50.0,50.0,40.0,0.0,40.0,20.0,45.0,30.0
1186,5.0,10.0,0.0,45.0,20.0,60.0,80.0,85.0,80.0,5.0,70.0,10.0,60.0,20.0
1187,3.0,20.0,0.0,80.0,40.0,20.0,80.0,60.0,50.0,10.0,80.0,20.0,20.0,0.0
1188,4.0,10.0,0.0,35.0,15.0,55.0,40.0,35.0,40.0,0.0,35.0,10.0,30.0,10.0
1189,2.0,30.0,0.0,60.0,40.0,50.0,60.0,80.0,70.0,10.0,80.0,20.0,10.0,0.0
1190,3.0,15.0,20.0,40.0,35.0,40.0,45.0,35.0,20.0,25.0,20.0,15.0,25.0,25.0
1191,5.0,10.0,5.0,50.0,40.0,60.0,65.0,65.0,55.0,10.0,55.0,15.0,25.0,20.0
1192,4.0,20.0,0.0,60.0,50.0,40.0,60.0,80.0,70.0,0.0,50.0,60.0,80.0,20.0
1193,3.0,0.0,0.0,35.0,20.0,25.0,40.0,45.0,10.0,25.0,40.0,35.0,30.0,10.0
1194,4.0,10.0,0.0,30.0,20.0,40.0,40.0,40.0,20.0,5.0,20.0,25.0,30.0,10.0
1195,2.0,0.0,0.0,20.0,0.0,10.0,55.0,50.0,60.0,5.0,35.0,20.0,40.0,10.0
1196,3.0,0.0,0.0,75.0,50.0,40.0,70.0,60.0,80.0,50.0,70.0,85.0,85.0,80.0
1197,4.0,25.0,20.0,15.0,10.0,30.0,35.0,30.0,20.0,10.0,20.0,10.0,30.0,10.0
1198,5.0,80.0,75.0,50.0,30.0,60.0,80.0,60.0,80.0,75.0,80.0,40.0,40.0,80.0
1199,5.0,20.0,0.0,75.0,90.0,50.0,70.0,60.0,70.0,0.0,65.0,75.0,50.0,70.0
1200,2.0,50.0,0.0,95.0,70.0,80.0,90.0,90.0,70.0,0.0,80.0,0.0,75.0,60.0
1201,4.0,80.0,70.0,65.0,25.0,60.0,70.0,75.0,60.0,15.0,60.0,15.0,20.0,10.0
1202,5.0,10.0,5.0,50.0,35.0,40.0,50.0,55.0,50.0,5.0,45.0,30.0,15.0,15.0
1203,3.0,20.0,0.0,70.0,35.0,60.0,70.0,65.0,55.0,5.0,60.0,10.0,15.0,10.0
1204,3.0,3.0,0.0,25.0,0.0,10.0,55.0,55.0,65.0,15.0,25.0,30.0,60.0,5.0
1205,4.0,35.0,25.0,10.0,30.0,35.0,40.0,30.0,20.0,35.0,20.0,10.0,35.0,10.0
1206,4.0,20.0,0.0,50.0,70.0,20.0,70.0,80.0,60.0,20.0,90.0,30.0,20.0,0.0
1207,4.0,15.0,0.0,50.0,45.0,25.0,40.0,40.0,30.0,0.0,20.0,30.0,35.0,30.0
1208,4.0,45.0,60.0,40.0,30.0,50.0,60.0,60.0,50.0,15.0,45.0,15.0,40.0,30.0
1209,2.0,15.0,0.0,40.0,25.0,30.0,45.0,40.0,40.0,0.0,30.0,25.0,50.0,30.0
1210,3.0,5.0,15.0,15.0,10.0,40.0,40.0,40.0,25.0,0.0,30.0,35.0,40.0,10.0
1211,3.0,30.0,0.0,80.0,50.0,60.0,80.0,60.0,40.0,20.0,70.0,20.0,10.0,0.0
1212,3.0,40.0,45.0,45.0,20.0,40.0,50.0,60.0,50.0,25.0,30.0,15.0,20.0,15.0
1213,5.0,70.0,60.0,50.0,10.0,60.0,90.0,80.0,70.0,30.0,50.0,50.0,70.0,10.0
1214,2.0,0.0,0.0,70.0,40.0,80.0,80.0,90.0,75.0,0.0,90.0,60.0,85.0,70.0
1215,5.0,50.0,40.0,10.0,15.0,35.0,50.0,45.0,29.0,5.0,25.0,20.0,29.0,10.0
1216,3.0,0.0,0.0,30.0,20.0,50.0,70.0,90.0,60.0,10.0,60.0,30.0,80.0,40.0
1217,3.0,20.0,0.0,65.0,35.0,5.0,65.0,55.0,75.0,0.0,10.0,10.0,80.0,55.0
1218,2.0,10.0,0.0,60.0,25.0,50.0,60.0,55.0,45.0,5.0,45.0,20.0,25.0,15.0
1219,5.0,0.0,0.0,25.0,20.0,40.0,35.0,60.0,35.0,0.0,10.0,20.0,40.0,10.0
1220,3.0,0.0,0.0,30.0,20.0,35.0,40.0,40.0,35.0,0.0,30.0,25.0,40.0,20.0
1221,4.0,30.0,0.0,60.0,20.0,60.0,70.0,80.0,70.0,10.0,90.0,0.0,70.0,20.0
1222,5.0,0.0,0.0,20.0,35.0,40.0,40.0,45.0,30.0,0.0,35.0,30.0,50.0,15.0
1223,5.0,0.0,0.0,35.0,10.0,40.0,45.0,45.0,35.0,0.0,40.0,25.0,40.0,35.0
1224,2.0,10.0,0.0,70.0,40.0,20.0,80.0,80.0,70.0,0.0,70.0,20.0,30.0,0.0
1225,4.0,25.0,10.0,75.0,10.0,30.0,40.0,40.0,80.0,20.0,30.0,10.0,60.0,30.0
1226,4.0,20.0,0.0,60.0,20.0,10.0,80.0,70.0,60.0,0.0,90.0,10.0,10.0,0.0
1227,5.0,20.0,0.0,40.0,35.0,20.0,50.0,60.0,50.0,0.0,15.0,30.0,65.0,15.0
1228,4.0,15.0,35.0,15.0,10.0,20.0,55.0,65.0,65.0,75.0,70.0,0.0,60.0,20.0
1229,5.0,75.0,55.0,65.0,20.0,20.0,30.0,40.0,50.0,45.0,10.0,40.0,65.0,20.0
1230,4.0,15.0,5.0,5.0,0.0,75.0,65.0,70.0,55.0,75.0,60.0,0.0,65.0,20.0
1231,3.0,15.0,5.0,60.0,40.0,45.0,55.0,50.0,35.0,10.0,30.0,30.0,25.0,15.0
1232,1.0,10.0,10.0,40.0,20.0,20.0,50.0,60.0,75.0,10.0,40.0,20.0,80.0,50.0
1233,4.0,10.0,20.0,5.0,35.0,45.0,60.0,55.0,20.0,25.0,20.0,40.0,40.0,10.0
1234,3.0,20.0,0.0,75.0,30.0,65.0,70.0,60.0,45.0,0.0,50.0,15.0,10.0,10.0
1235,5.0,75.0,50.0,30.0,15.0,20.0,60.0,70.0,30.0,15.0,50.0,15.0,40.0,30.0
1236,4.0,10.0,0.0,40.0,20.0,40.0,40.0,45.0,55.0,0.0,50.0,20.0,25.0,20.0
1237,3.0,40.0,0.0,50.0,40.0,25.0,45.0,45.0,50.0,0.0,55.0,40.0,50.0,35.0
1238,4.0,0.0,0.0,50.0,10.0,20.0,55.0,55.0,85.0,10.0,70.0,65.0,85.0,50.0
1239,2.0,5.0,0.0,25.0,5.0,5.0,60.0,70.0,65.0,5.0,30.0,10.0,20.0,0.0
1240,3.0,30.0,0.0,80.0,60.0,40.0,70.0,60.0,60.0,10.0,60.0,30.0,70.0,10.0
1241,4.0,50.0,75.0,10.0,30.0,10.0,55.0,65.0,70.0,5.0,20.0,25.0,70.0,35.0
1242,4.0,90.0,90.0,50.0,20.0,60.0,80.0,40.0,40.0,30.0,30.0,40.0,40.0,0.0
1243,4.0,20.0,40.0,60.0,20.0,50.0,60.0,60.0,40.0,25.0,35.0,20.0,45.0,15.0
1244,5.0,80.0,75.0,30.0,25.0,40.0,50.0,60.0,43.0,27.0,57.0,32.0,65.0,31.0
1245,5.0,45.0,70.0,20.0,15.0,30.0,50.0,65.0,30.0,0.0,15.0,0.0,20.0,30.0
1246,3.0,30.0,0.0,25.0,0.0,35.0,30.0,75.0,90.0,10.0,50.0,30.0,25.0,20.0
1247,5.0,20.0,0.0,75.0,30.0,30.0,50.0,75.0,50.0,0.0,55.0,55.0,65.0,20.0
1248,3.0,45.0,50.0,45.0,10.0,10.0,40.0,45.0,45.0,0.0,30.0,25.0,45.0,25.0
1249,2.0,10.0,0.0,45.0,20.0,40.0,40.0,35.0,35.0,10.0,35.0,20.0,10.0,20.0
1250,4.0,50.0,50.0,30.0,0.0,40.0,60.0,70.0,45.0,10.0,20.0,0.0,30.0,35.0
1251,4.0,0.0,0.0,45.0,15.0,45.0,10.0,15.0,80.0,0.0,85.0,0.0,10.0,10.0
1252,3.0,30.0,0.0,70.0,40.0,30.0,70.0,60.0,60.0,0.0,70.0,20.0,30.0,0.0
1253,5.0,45.0,55.0,10.0,20.0,30.0,40.0,40.0,40.0,50.0,30.0,20.0,40.0,40.0
1254,2.0,20.0,0.0,50.0,40.0,30.0,50.0,60.0,50.0,0.0,50.0,30.0,60.0,0.0
1255,2.0,35.0,0.0,50.0,10.0,10.0,40.0,40.0,45.0,0.0,50.0,15.0,55.0,15.0
1256,5.0,20.0,0.0,60.0,50.0,30.0,60.0,60.0,50.0,20.0,60.0,20.0,60.0,80.0
1257,2.0,30.0,0.0,40.0,25.0,5.0,40.0,45.0,45.0,0.0,40.0,10.0,45.0,20.0
1258,5.0,5.0,5.0,80.0,40.0,50.0,60.0,70.0,40.0,0.0,50.0,30.0,75.0,60.0
1259,1.0,30.0,0.0,50.0,20.0,10.0,35.0,35.0,50.0,0.0,50.0,10.0,45.0,45.0
1260,3.0,30.0,0.0,70.0,40.0,10.0,70.0,50.0,40.0,0.0,40.0,0.0,20.0,0.0
1261,3.0,10.0,0.0,40.0,30.0,25.0,90.0,90.0,80.0,5.0,40.0,20.0,60.0,0.0
1262,3.0,0.0,0.0,5.0,0.0,0.0,15.0,15.0,25.0,0.0,0.0,10.0,30.0,0.0
1263,5.0,15.0,0.0,30.0,25.0,15.0,80.0,75.0,60.0,0.0,60.0,10.0,15.0,10.0
1264,3.0,10.0,0.0,15.0,40.0,10.0,15.0,30.0,40.0,0.0,45.0,0.0,55.0,45.0
1265,2.0,10.0,0.0,45.0,10.0,5.0,55.0,40.0,15.0,0.0,20.0,0.0,15.0,15.0
1266,4.0,10.0,0.0,40.0,20.0,5.0,70.0,70.0,70.0,0.0,30.0,20.0,50.0,10.0
1267,3.0,5.0,0.0,30.0,10.0,10.0,70.0,70.0,70.0,0.0,50.0,20.0,30.0,15.0
1268,4.0,40.0,0.0,55.0,20.0,10.0,30.0,30.0,40.0,0.0,40.0,30.0,60.0,30.0
1269,3.0,15.0,0.0,30.0,20.0,35.0,55.0,50.0,55.0,0.0,60.0,10.0,15.0,10.0
1270,5.0,15.0,0.0,45.0,0.0,40.0,35.0,40.0,70.0,40.0,75.0,65.0,70.0,60.0
1271,4.0,5.0,0.0,30.0,0.0,5.0,70.0,70.0,60.0,0.0,50.0,35.0,40.0,25.0
1272,2.0,50.0,55.0,45.0,30.0,10.0,60.0,60.0,60.0,25.0,55.0,35.0,55.0,15.0
1273,2.0,5.0,0.0,35.0,5.0,10.0,80.0,80.0,60.0,0.0,15.0,10.0,40.0,0.0
1274,2.0,60.0,0.0,55.0,10.0,10.0,50.0,50.0,50.0,0.0,45.0,20.0,45.0,30.0
1275,4.0,10.0,0.0,30.0,50.0,50.0,60.0,70.0,60.0,10.0,40.0,10.0,30.0,30.0
1276,3.0,30.0,0.0,65.0,10.0,70.0,80.0,75.0,85.0,0.0,65.0,0.0,90.0,45.0
1277,3.0,60.0,30.0,40.0,70.0,35.0,50.0,35.0,20.0,20.0,42.0,45.0,85.0,55.0
1278,4.0,10.0,0.0,20.0,5.0,10.0,60.0,60.0,80.0,0.0,40.0,10.0,70.0,20.0
1279,2.0,55.0,60.0,50.0,30.0,30.0,40.0,45.0,45.0,35.0,35.0,20.0,30.0,30.0
1280,2.0,0.0,0.0,60.0,20.0,30.0,60.0,50.0,60.0,20.0,70.0,50.0,70.0,50.0
1281,2.0,10.0,0.0,40.0,5.0,5.0,60.0,60.0,55.0,0.0,45.0,0.0,30.0,10.0
1282,3.0,15.0,0.0,40.0,30.0,10.0,70.0,70.0,70.0,0.0,30.0,0.0,20.0,15.0
1283,2.0,30.0,0.0,55.0,20.0,10.0,55.0,55.0,60.0,0.0,55.0,35.0,55.0,50.0
1284,4.0,35.0,0.0,50.0,10.0,0.0,45.0,45.0,45.0,0.0,25.0,20.0,55.0,60.0
1285,4.0,10.0,0.0,40.0,20.0,10.0,80.0,75.0,60.0,0.0,50.0,15.0,60.0,30.0
1286,5.0,0.0,0.0,40.0,20.0,10.0,50.0,40.0,60.0,0.0,40.0,60.0,60.0,20.0
1287,2.0,50.0,30.0,40.0,0.0,30.0,70.0,70.0,30.0,30.0,20.0,0.0,30.0,20.0
1288,4.0,20.0,0.0,60.0,20.0,40.0,50.0,75.0,60.0,10.0,40.0,30.0,75.0,30.0
1289,3.0,0.0,0.0,50.0,20.0,50.0,60.0,70.0,80.0,0.0,70.0,30.0,80.0,70.0
1290,4.0,30.0,0.0,70.0,0.0,30.0,60.0,40.0,50.0,0.0,60.0,0.0,20.0,0.0
1291,4.0,10.0,0.0,40.0,25.0,40.0,45.0,45.0,55.0,10.0,15.0,15.0,70.0,50.0
1292,2.0,25.0,0.0,75.0,30.0,10.0,45.0,45.0,45.0,0.0,25.0,15.0,65.0,45.0
1293,4.0,40.0,15.0,50.0,50.0,20.0,30.0,25.0,70.0,10.0,40.0,15.0,85.0,75.0
1294,4.0,30.0,0.0,40.0,40.0,40.0,50.0,50.0,50.0,20.0,40.0,20.0,70.0,50.0
1295,3.0,60.0,0.0,10.0,20.0,60.0,40.0,40.0,30.0,10.0,40.0,30.0,30.0,20.0
1296,3.0,0.0,0.0,30.0,10.0,15.0,50.0,50.0,75.0,0.0,20.0,40.0,80.0,30.0
1297,2.0,10.0,0.0,30.0,20.0,40.0,70.0,80.0,60.0,10.0,60.0,20.0,60.0,30.0
1298,4.0,0.0,0.0,70.0,30.0,40.0,80.0,70.0,70.0,0.0,50.0,30.0,80.0,0.0
1299,3.0,20.0,0.0,50.0,30.0,40.0,80.0,70.0,70.0,0.0,50.0,30.0,90.0,60.0
1300,4.0,20.0,60.0,0.0,40.0,50.0,80.0,70.0,60.0,20.0,60.0,40.0,60.0,20.0
1301,2.0,0.0,0.0,70.0,10.0,20.0,40.0,10.0,90.0,0.0,70.0,10.0,100.0,20.0
1302,4.0,30.0,10.0,60.0,50.0,60.0,90.0,90.0,80.0,20.0,70.0,40.0,70.0,50.0
1303,3.0,10.0,0.0,70.0,30.0,30.0,80.0,80.0,80.0,0.0,60.0,10.0,70.0,30.0
1304,2.0,30.0,0.0,70.0,35.0,25.0,70.0,70.0,65.0,0.0,60.0,25.0,40.0,35.0
1305,5.0,20.0,0.0,50.0,20.0,20.0,70.0,70.0,75.0,20.0,40.0,20.0,60.0,30.0
1306,2.0,20.0,0.0,60.0,10.0,30.0,70.0,70.0,70.0,0.0,50.0,20.0,60.0,10.0
1307,3.0,20.0,10.0,30.0,30.0,30.0,80.0,70.0,50.0,20.0,30.0,30.0,50.0,30.0
1308,4.0,0.0,0.0,70.0,30.0,60.0,80.0,80.0,70.0,0.0,80.0,40.0,70.0,60.0
1309,4.0,0.0,0.0,60.0,20.0,0.0,80.0,70.0,80.0,0.0,50.0,10.0,80.0,30.0
1310,4.0,0.0,0.0,60.0,40.0,20.0,80.0,80.0,80.0,20.0,80.0,0.0,60.0,70.0
1311,2.0,0.0,0.0,50.0,40.0,50.0,50.0,70.0,60.0,0.0,0.0,20.0,30.0,40.0
1312,2.0,50.0,60.0,20.0,20.0,40.0,30.0,30.0,40.0,40.0,30.0,20.0,20.0,25.0
1313,4.0,20.0,0.0,60.0,0.0,0.0,50.0,70.0,50.0,0.0,40.0,10.0,60.0,0.0
1314,5.0,30.0,0.0,60.0,10.0,20.0,50.0,60.0,50.0,0.0,60.0,30.0,80.0,10.0
1315,4.0,30.0,40.0,75.0,75.0,80.0,85.0,90.0,80.0,65.0,75.0,10.0,88.0,55.0
1316,5.0,20.0,0.0,60.0,30.0,20.0,50.0,60.0,60.0,10.0,30.0,20.0,80.0,30.0
1317,3.0,66.0,0.0,52.0,59.0,77.0,79.0,80.0,77.0,68.0,74.0,48.0,78.0,72.0
1318,2.0,15.0,0.0,40.0,20.0,30.0,45.0,40.0,60.0,10.0,30.0,25.0,45.0,35.0
1319,4.0,10.0,0.0,25.0,0.0,10.0,70.0,75.0,80.0,0.0,20.0,0.0,35.0,5.0
1320,3.0,50.0,30.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1321,3.0,0.0,0.0,70.0,20.0,30.0,90.0,90.0,80.0,0.0,80.0,0.0,80.0,60.0
1322,3.0,20.0,0.0,60.0,30.0,20.0,70.0,70.0,65.0,0.0,60.0,40.0,60.0,10.0
1323,4.0,30.0,0.0,70.0,40.0,20.0,60.0,60.0,70.0,0.0,40.0,40.0,60.0,5.0
1324,3.0,30.0,30.0,50.0,40.0,30.0,70.0,70.0,50.0,30.0,30.0,40.0,80.0,30.0
1325,3.0,0.0,0.0,40.0,40.0,30.0,50.0,50.0,70.0,0.0,60.0,50.0,40.0,20.0
1326,3.0,30.0,0.0,40.0,20.0,20.0,60.0,60.0,70.0,30.0,70.0,30.0,70.0,20.0
1327,3.0,10.0,0.0,10.0,0.0,0.0,60.0,60.0,70.0,0.0,10.0,0.0,70.0,5.0
1328,3.0,15.0,0.0,0.0,0.0,0.0,70.0,75.0,70.0,15.0,10.0,0.0,10.0,10.0
1329,2.0,40.0,0.0,60.0,60.0,20.0,50.0,50.0,60.0,0.0,60.0,40.0,30.0,20.0
1330,4.0,50.0,60.0,50.0,50.0,30.0,40.0,40.0,50.0,40.0,20.0,30.0,70.0,30.0
1331,3.0,20.0,0.0,70.0,20.0,20.0,50.0,50.0,50.0,0.0,40.0,50.0,60.0,30.0
1332,4.0,10.0,0.0,60.0,30.0,30.0,60.0,60.0,70.0,0.0,30.0,60.0,80.0,20.0
1333,4.0,40.0,40.0,70.0,30.0,30.0,50.0,50.0,40.0,30.0,20.0,40.0,70.0,30.0
1334,3.0,0.0,0.0,40.0,20.0,20.0,50.0,50.0,70.0,0.0,20.0,40.0,80.0,40.0
1335,2.0,0.0,0.0,40.0,30.0,40.0,70.0,70.0,70.0,0.0,50.0,50.0,60.0,20.0
1336,2.0,40.0,0.0,70.0,40.0,30.0,60.0,60.0,50.0,0.0,50.0,50.0,80.0,40.0
1337,2.0,30.0,0.0,70.0,35.0,25.0,70.0,70.0,65.0,0.0,60.0,25.0,40.0,35.0
1338,4.0,20.0,0.0,60.0,40.0,30.0,60.0,60.0,70.0,0.0,70.0,40.0,60.0,40.0
1339,2.0,20.0,0.0,70.0,40.0,30.0,60.0,60.0,60.0,20.0,60.0,40.0,70.0,40.0
